Year,AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2000,Religious Workers,minor,"84,440",1.6,,,,25.12,"52,260",1.0,11.70,15.77,22.54,30.37,41.42,"24,330","32,810","46,880","63,160","86,150",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2010,Clergy,broad,"53,180",1.9,,,,26.53,"55,190",1.1,12.89,17.70,24.23,31.41,41.81,"26,810","36,810","50,400","65,320","86,970",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,"53,180",1.9,,,,26.53,"55,190",1.1,12.89,17.70,24.23,31.41,41.81,"26,810","36,810","50,400","65,320","86,970",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2020,"Directors, Religious Activities and Education",broad,"21,820",3.3,,,,24.28,"50,490",1.7,11.32,14.70,21.09,29.92,43.69,"23,540","30,580","43,860","62,240","90,870",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,"21,820",3.3,,,,24.28,"50,490",1.7,11.32,14.70,21.09,29.92,43.69,"23,540","30,580","43,860","62,240","90,870",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2090,Miscellaneous Religious Workers,broad,"9,450",6.7,,,,19.15,"39,830",3.7,9.97,11.92,15.21,22.42,31.55,"20,740","24,780","31,630","46,640","65,630",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,"9,450",6.7,,,,19.15,"39,830",3.7,9.97,11.92,15.21,22.42,31.55,"20,740","24,780","31,630","46,640","65,630",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,"1,150,780",0.5,,,,52.71,"109,630",0.6,18.33,25.82,39.34,69.12,#,"38,130","53,710","81,820","143,780",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1000,"Lawyers, Judges, and Related Workers",minor,"722,940",0.6,,,,67.87,"141,180",0.7,27.18,37.58,57.68,86.34,#,"56,530","78,170","119,970","179,600",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1010,Lawyers and Judicial Law Clerks,broad,"673,800",0.7,,,,68.84,"143,200",0.7,27.76,37.96,58.02,88.31,#,"57,740","78,950","120,670","183,690",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,"657,170",0.7,,,,69.86,"145,300",0.7,28.69,38.92,59.11,89.59,#,"59,670","80,950","122,960","186,350",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,"16,630",1.6,,,,28.79,"59,890",2.4,16.30,20.02,25.97,34.69,46.63,"33,910","41,640","54,010","72,160","96,990",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,"49,140",0.6,,,,54.55,"113,470",1.4,19.67,30.90,53.40,74.00,92.24,"40,910","64,280","111,080","153,910","191,860",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,"14,380",0.4,,,,48.19,"100,230",0.5,22.10,31.31,47.05,62.44,82.70,"45,970","65,130","97,870","129,880","172,010",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,"6,090",3.8,,,,35.44,"73,720",1.8,17.99,22.34,30.74,45.31,59.49,"37,420","46,460","63,930","94,230","123,730",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,"28,670",0.5,,,,61.80,"128,550",1.3,18.80,37.46,65.82,79.48,98.17,"39,110","77,910","136,910","165,320","204,200",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,"427,840",1.0,,,,27.08,"56,320",0.4,15.30,18.98,24.96,31.97,41.91,"31,830","39,470","51,920","66,500","87,170",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2010,Paralegals and Legal Assistants,broad,"329,870",1.1,,,,26.45,"55,020",0.5,15.46,18.99,24.87,31.54,39.66,"32,160","39,500","51,740","65,610","82,500",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,"329,870",1.1,,,,26.45,"55,020",0.5,15.46,18.99,24.87,31.54,39.66,"32,160","39,500","51,740","65,610","82,500",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,"97,970",2.2,,,,29.18,"60,690",3.5,14.51,18.92,25.21,34.29,53.19,"30,180","39,340","52,430","71,320","110,640",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"52,890",3.5,,,,25.02,"52,050",1.1,13.97,17.64,23.17,29.85,38.42,"29,060","36,700","48,180","62,090","79,920",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,"45,080",2.4,,,,34.06,"70,840",1.0,15.42,21.13,28.08,44.74,64.76,"32,070","43,950","58,400","93,050","134,710",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,"8,886,600",0.4,,,,27.75,"57,710",0.5,11.33,15.87,24.42,34.79,47.73,"23,570","33,010","50,790","72,370","99,270",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,"1,407,110",1.0,,,,*,"90,830",0.9,*,*,*,*,*,"37,750","53,340","75,440","112,140","163,480",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,"83,920",1.6,,,,*,"105,440",1.3,*,*,*,*,*,"39,470","57,680","87,200","133,160","196,980",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,"83,920",1.6,,,,*,"105,440",1.3,*,*,*,*,*,"39,470","57,680","87,200","133,160","196,980",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1020,"Math and Computer Science Teachers, Postsecondary",broad,"82,940",1.3,,,,*,"90,970",1.1,*,*,*,*,*,"40,320","55,280","77,710","114,230","160,670",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,"31,800",1.7,,,,*,"98,430",1.4,*,*,*,*,*,"42,750","59,550","85,180","123,720","169,980",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"51,150",1.4,,,,*,"86,330",1.1,*,*,*,*,*,"38,790","53,170","73,690","106,460","154,320",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1030,"Engineering and Architecture Teachers, Postsecondary",broad,"42,860",2.0,,,,*,"110,040",1.4,*,*,*,*,*,"51,150","72,350","99,300","134,340","183,900",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,"6,780",3.5,,,,*,"98,980",2.9,*,*,*,*,*,"43,000","63,450","87,900","124,060","175,390",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,"36,080",2.0,,,,*,"112,110",1.4,*,*,*,*,*,"53,030","74,510","101,010","136,400","185,720",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,"64,330",1.7,,,,*,"97,110",2.1,*,*,*,*,*,"44,230","59,590","83,370","120,600","168,460",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,"9,470",3.2,,,,*,"89,320",2.4,*,*,*,*,*,"40,750","57,770","83,260","113,790","149,700",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,"53,090",1.8,,,,*,"98,700",2.4,*,*,*,*,*,"44,750","59,710","83,300","122,410","173,930",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,"1,770",4.7,,,,*,"90,940",2.2,*,*,*,*,*,"49,210","63,810","85,450","112,470","138,950",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,"52,240",1.7,,,,*,"97,090",1.0,*,*,*,*,*,"46,980","61,620","84,730","120,170","164,540",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,"11,020",2.3,,,,*,"102,690",1.5,*,*,*,*,*,"47,660","65,900","92,040","127,210","173,140",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,"21,380",1.9,,,,*,"92,650",0.9,*,*,*,*,*,"45,940","59,100","79,550","112,340","159,160",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,"6,060",3.7,,,,*,"93,450",1.9,*,*,*,*,*,"44,760","59,920","82,430","115,350","158,030",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,"13,780",2.3,,,,*,"101,110",1.3,*,*,*,*,*,"49,690","64,660","89,590","124,880","168,900",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,"117,590",1.5,,,,*,"92,920",1.0,*,*,*,*,*,"40,770","57,240","80,020","114,250","163,140",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,"5,850",2.9,,,,*,"95,140",1.2,*,*,*,*,*,"46,700","63,600","86,220","117,210","157,840",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,"10,600",2.9,,,,*,"88,410",1.6,*,*,*,*,*,"38,610","54,920","77,070","105,140","157,030",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,"13,270",2.3,,,,*,"119,160",1.4,*,*,*,*,*,"51,090","73,330","104,370","146,270","206,150",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,"3,970",4.2,,,,*,"86,540",1.1,*,*,*,*,*,"43,740","62,170","80,520","105,300","137,690",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,"15,750",1.7,,,,*,"102,290",2.5,*,*,*,*,*,"44,340","61,590","85,930","122,800","184,340",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,"37,480",2.1,,,,*,"87,530",1.0,*,*,*,*,*,"41,010","56,180","76,620","105,830","151,030",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,"13,850",2.1,,,,*,"85,240",1.3,*,*,*,*,*,"39,920","54,980","75,290","103,300","147,930",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,"16,830",2.9,,,,*,"85,390",2.1,*,*,*,*,*,"30,880","49,260","71,530","107,530","164,920",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,"261,590",2.4,,,,*,"112,850",2.1,*,*,*,*,*,"43,490","60,540","89,910","141,890",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,"201,920",2.9,,,,*,"121,620",2.3,*,*,*,*,*,"44,350","62,350","97,320","159,950",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"59,680",1.8,,,,*,"83,160",1.9,*,*,*,*,*,"41,130","56,260","74,600","99,640","133,460",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1080,"Education and Library Science Teachers, Postsecondary",broad,"65,690",1.5,,,,*,"74,740",1.0,*,*,*,*,*,"32,660","48,780","66,000","91,260","127,490",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,"61,300",1.5,,,,*,"74,560",1.1,*,*,*,*,*,"31,730","47,980","65,510","91,270","128,140",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,390",3.2,,,,*,"77,170",1.2,*,*,*,*,*,"46,230","56,750","71,410","91,160","118,330",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"43,890",2.3,,,,*,"95,510",1.6,*,*,*,*,*,"35,860","52,090","75,580","120,440","184,750",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"14,070",2.6,,,,*,"72,980",1.4,*,*,*,*,*,"35,650","48,350","62,860","88,510","125,680",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,"16,180",3.7,,,,*,"129,950",2.1,*,*,*,*,*,"37,600","59,160","113,530","179,230",#,,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,"13,640",3.8,,,,*,"77,910",1.9,*,*,*,*,*,"34,900","53,320","72,070","96,050","128,350",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,"260,500",1.5,,,,*,"82,360",0.9,*,*,*,*,*,"37,560","51,510","70,550","100,210","143,790",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"94,060",2.1,,,,*,"83,220",1.4,*,*,*,*,*,"35,180","50,030","69,530","100,620","149,560",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,"29,120",2.1,,,,*,"79,830",1.1,*,*,*,*,*,"38,160","51,470","70,630","97,920","137,830",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"67,930",1.3,,,,*,"80,180",1.1,*,*,*,*,*,"37,960","50,150","68,490","99,180","140,890",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"24,860",2.5,,,,*,"80,170",1.0,*,*,*,*,*,"40,530","53,040","69,990","99,090","135,430",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,"21,030",1.6,,,,*,"84,210",1.1,*,*,*,*,*,"39,580","55,520","75,170","101,530","139,140",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"23,490",4.1,,,,*,"88,970",2.2,*,*,*,*,*,"41,540","55,570","75,240","103,960","151,180",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,"331,560",2.0,,,,*,"73,540",1.3,*,*,*,*,*,"32,440","46,140","62,040","93,010","129,990",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,"2,150",4.6,,,,*,"85,270",3.3,*,*,*,*,*,"36,430","54,540","76,480","101,880","137,050",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"15,880",2.3,,,,*,"73,720",1.2,*,*,*,*,*,"33,740","47,790","64,380","92,350","127,910",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,"112,210",1.6,,,,29.05,"60,420",0.9,15.79,20.18,26.26,34.84,47.71,"32,840","41,970","54,620","72,460","99,230",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,"201,320",3.3,,,,*,"80,720",1.7,*,*,*,*,*,"31,570","50,610","68,970","104,240","144,210",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,"4,211,470",0.6,,,,*,"61,420",0.7,*,*,*,*,*,"33,590","44,680","58,050","75,780","96,330",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,"555,650",1.1,,,,19.41,"40,370",0.6,10.54,12.61,16.65,24.09,32.19,"21,930","26,220","34,630","50,120","66,950",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,"431,350",1.2,,,,16.66,"34,650",0.6,10.16,11.94,14.67,19.10,26.46,"21,140","24,830","30,520","39,720","55,050",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"124,290",1.7,,,,*,"60,210",0.7,*,*,*,*,*,"37,420","45,720","56,850","71,470","90,180",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,"2,064,680",0.7,,,,*,"63,820",0.7,*,*,*,*,*,"39,360","47,480","59,670","77,120","97,430",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,430,480",0.9,,,,*,"63,930",0.7,*,*,*,*,*,"39,020","47,300","59,670","77,440","97,900",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"622,330",1.4,,,,*,"63,550",0.8,*,*,*,*,*,"39,990","47,850","59,660","76,430","96,280",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"11,860",8.2,,,,*,"64,900",1.7,*,*,*,*,*,"40,770","50,500","60,800","77,460","97,050",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,"1,110,370",1.3,,,,*,"65,850",0.6,*,*,*,*,*,"40,690","49,210","61,660","79,580","99,340",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"1,035,850",1.3,,,,*,"65,930",0.6,*,*,*,*,*,"40,540","49,060","61,660","79,820","99,660",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"74,520",4.0,,,,*,"64,800",0.7,*,*,*,*,*,"42,620","51,240","61,710","76,730","94,050",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,"480,780",1.0,,,,*,"65,230",1.2,*,*,*,*,*,"40,330","48,990","61,040","78,620","98,730",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,"22,340",3.8,,,,*,"67,060",3.4,*,*,*,*,*,"35,110","45,990","60,000","79,910","115,260",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"193,830",1.3,,,,*,"64,420",1.2,*,*,*,*,*,"40,560","48,800","60,460","77,420","97,210",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,"85,840",2.1,,,,*,"65,740",1.5,*,*,*,*,*,"41,370","50,010","61,440","79,030","98,610",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,"143,170",1.5,,,,*,"65,710",1.3,*,*,*,*,*,"41,170","49,820","61,710","79,150","98,890",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,"35,600",5.6,,,,*,"65,350",1.8,*,*,*,*,*,"34,180","45,730","61,190","81,510","100,890",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,"1,212,090",0.9,,,,19.58,"40,730",0.7,9.56,11.90,15.93,23.54,34.01,"19,880","24,760","33,140","48,960","70,750",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,"51,950",7.7,,,,28.36,"58,980",1.7,15.66,20.50,26.13,34.47,45.08,"32,580","42,640","54,350","71,700","93,760",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,"51,950",7.7,,,,28.36,"58,980",1.7,15.66,20.50,26.13,34.47,45.08,"32,580","42,640","54,350","71,700","93,760",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,"252,780",1.5,,,,22.17,"46,120",0.8,10.29,13.24,18.84,27.48,38.62,"21,400","27,540","39,190","57,160","80,330",,
2019,99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,"252,780",1.5,,,,22.17,"46,120",0.8,10.29,13.24,18.84,27.48,38.62,"21,400","27,540","39,190","57,160","80,330",,
